Date,Alibaba,JD.com,NetEase,Baidu,Bilibili,Li Auto,XPeng,NIO,Trip.com,Yum China,Weibo,BeiGene,Zai Lab,Autohome,New Oriental Ed.,ZTO Express,Baozun,Lufax,Tuya,Miniso,Kanzhun (BOSS),Qifu Technology,H World (Huazhu),Hutchmed,GigaCloud
2025-07-31,946.8598183670474,247.1741369687752,1022.7624971558835,689.7171245536374,179.1207929880402,204.86646923038097,142.93556178539438,38.22604088600656,486.263514928276,366.4048546521881,75.66715727400242,2363.6567041381495,296.7031520085984,212.63726442898405,346.23218201975396,154.5525222068809,21.271575912448498,22.68444861738385,18.75980367033185,149.99993466715387,148.8225292059724,269.4661364370695,245.05482510424736,139.56037970684883,174.80368953481593
2025-08-01,918.9877635412522,242.64040065671543,999.3707204048696,676.1118455288779,171.8343011484758,198.13146836855321,141.69068483837145,39.32799963853449,475.93943136872076,366.5118094264453,74.57404780387878,2347.19860653684,289.0333070926972,212.88928831854992,350.49803665622676,158.80346873001872,20.645237290370915,22.215215746887225,17.97627017116929,145.6941355171739,146.47912848855594,264.14913919910396,245.15236618714152,135.56777260108174,164.61239276225297
2025-08-04,922.3056817054749,248.19835259197316,1022.6211326530029,687.9222926105285,176.10151043828046,201.8868212780235,148.03987846719974,36.10728551393413,487.1343989211564,364.8405758593399,75.51132385069923,2388.5753845477593,298.6700466828079,218.0566167751076,363.03521513938904,160.75591437557523,20.957925451233677,22.60630186264916,18.44611288553142,152.12156031848826,151.41512718718877,261.22835711741936,243.80267218049084,135.63781117589497,172.68702125549316
2025-08-05,918.6750364449217,245.99517735088193,1030.5266440833584,673.9357362685332,179.74758902578742,200.86204835021817,151.41184343363784,35.32157921791077,480.137985796413,342.5408212246766,76.60858250028377,2411.5220380384853,310.1234523585681,216.0110836101867,365.9315523136629,154.78700398306592,21.27144022843322,22.213348109303297,18.681191684635905,153.9235977826247,155.57193095993352,259.41737026749433,239.24482630955208,141.28631687164307,172.05533758920592
2025-08-06,948.7268460692139,246.01273664089967,1033.2692267904058,681.4411283726804,183.21433576199342,189.9651686476136,151.26565171041875,36.18757955453111,485.9026387783815,351.6710389329528,76.53555107116699,2343.322242555907,303.9442698361818,217.83195304870605,362.6607710646058,156.60351818069466,21.194460670938497,22.214933712020866,18.68252515981294,154.71955297869863,157.85948500048835,261.8693364561768,247.34720325846865,140.7076609803771,171.98911920932005
2025-08-07,949.4634220739135,249.21845138072968,1027.6434393207091,686.5870313856431,180.45770520319365,193.4877080776596,154.00523544070438,36.73519085608291,487.91870550546264,359.89498001667016,76.29617051871492,2341.397606044411,267.5075678547364,219.54771382659146,360.1304823792725,162.7180593083267,21.036392640550616,22.135307598630902,19.388018331987382,160.1277578928375,161.14818828255466,263.7398294839477,256.6753874106598,128.02371051725004,173.86420796894072
2025-08-08,944.7441521487854,247.17508295170137,1009.5794916930026,685.7165942989013,178.57202851772308,194.58464837107385,158.55626867242427,37.99070968236083,461.5400061803284,349.76570707609244,77.6297768504669,2262.0169613334874,274.41221773591315,224.80451814311527,357.7720170027678,161.5390036602539,20.800698575908655,22.21357481675568,19.78028608609543,158.08529869693302,165.4636636276764,262.0887878336289,254.55344788244474,117.73979902267456,226.92383811865693
2025-08-11,931.2765200197755,244.7505253523559,1011.6564654826652,674.987073323151,181.56123767123427,188.93986571133428,167.8244379542848,38.54153400808718,466.89419478625496,348.52224479614233,76.37660283297737,2274.421553134918,272.06712919622805,224.10606939346326,357.9417406469729,158.4049271315307,20.64444847293089,21.900383249298102,19.46700774859619,157.54146635830693,165.62655958160394,254.0915383800966,251.89366000741575,121.51180190295418,237.2933995172425
2025-08-12,960.957804726233,252.13171151004644,1028.072592227545,689.4374041093688,179.44368837718503,188.31382012946779,157.62157273485718,35.088067715711986,465.80000924677734,351.5086584400269,79.28177045809934,2261.4928406123654,269.32252975801384,225.67829847335815,363.3616919285705,157.07209753410643,21.27263295553894,22.136096926233677,19.310212968814085,157.3075933224609,171.35851264193116,267.75258777980343,253.07369466346427,120.41409158320312,241.37765836715698
2025-08-13,995.6455028562195,255.15082351384262,1058.7464260772394,714.7519722924408,191.26502935082863,195.4246612173538,158.30182699000397,36.2595151121086,485.50079708381963,357.96462064071966,80.68134521718366,2413.4554377531167,279.63779094713755,232.2335680253418,367.22571154064644,158.30182699000397,21.896980148377224,22.681819279977617,20.013368852215763,159.6360522038849,176.11765338429723,273.5945346860535,257.8977745084412,125.57408142089844,254.91538169172054
2025-08-14,959.8001385240786,247.87772819715883,1017.8057200475087,696.4595221082527,186.9679361708222,186.4184945821762,152.1174849917452,34.928937487754865,473.3852490213849,351.8011313803254,89.79484209666452,2430.8186965169443,274.1725504271926,226.44941641300193,377.23255181584136,155.64963087755586,21.585299372673035,22.370218601303122,18.99506404679869,153.21638314019765,167.34493674111945,261.37834641517657,260.75042600343295,124.56679948148349,250.6249511115493
2025-08-15,950.0236093134918,248.35682508247373,1012.3870179160003,703.9387955089951,194.68981228717803,189.5189775012741,154.34162542121885,37.68442541592026,488.64399187111667,350.598348736763,90.48963116828918,2517.7269321637577,279.93025340499116,222.73767958838653,379.19465058837886,156.06523203541565,21.7018417723732,22.64199474030113,18.646348829414364,154.57665385665132,167.42540797180936,250.31547507541654,259.09021867554475,128.87917551296232,252.82254467545317
2025-08-18,949.9197928614958,248.59103685937953,1019.5597228422848,705.2410810993533,198.3563987540092,188.18426693938454,155.71172387134175,38.10633627990228,492.56549368836204,348.2778241715532,93.42703283036008,2498.586420110485,279.26388530961776,222.14350906580512,378.01174564131,158.13737975910044,22.22217542245494,22.30042244675542,18.544561549219907,161.42375851083307,168.4660093534385,233.95882279407124,258.5284220044341,128.5599859179565,251.4079371964217
2025-08-19,938.3121916564742,244.29430097886961,1003.4521997613774,696.5202776266342,196.04539359343107,186.27049351465757,162.18514031717223,39.646996061883556,507.2000200602997,348.06462887949056,87.66130420474701,2443.8032952604117,277.13795629436027,219.81795774435886,367.22343900001215,154.36522025415343,22.52137067641297,21.582979299355316,18.220413150221248,157.41498430583033,164.76571334135588,227.95066685393522,260.79432216942587,126.76089706218409,246.32748198509216
2025-08-20,931.962236971016,243.11041523834228,1017.9907718293762,676.6846356686401,197.36634959062576,183.28824973106384,158.87582131248473,39.54346628085136,492.7724116571808,347.93569924991607,87.04241868217468,2412.619226730385,261.2832496166229,221.42779991466523,366.10851875183107,152.32424013198852,21.76060467054367,21.448624968528748,18.09483945277691,162.54158095161438,172.21295915225983,231.48916204055786,274.2304184075165,123.85606071084976,246.46420261363983
2025-08-21,922.5426775895612,243.5844005488434,1030.194785009895,684.4268528507309,185.61787543766786,183.27420647648614,177.7275515794754,43.27958808661651,497.012160072647,352.25210232253266,88.12161469705961,2452.796465334526,265.5366934723588,223.9757765865097,369.59519601303873,149.05677672865295,22.34289137903022,22.655380946369178,18.671158985464103,173.19647613523102,183.8991967866059,239.6001767253647,280.692350878624,125.85454788666539,233.97539803958898
2025-08-22,960.6408843265381,249.10712524773407,1030.5752654257813,703.3291551429138,187.37731827671814,188.0024296800766,185.5801248550415,49.54012715361023,507.27837329608155,358.6580216429138,89.70356835301209,2450.986116008484,273.7990629399719,229.41610859002685,372.1760650554352,149.24549286418915,22.816588578330993,23.988672459628106,19.53474998474121,208.08415027977753,178.46947705290222,245.74716076957702,283.1757488941803,125.84285582478333,242.46532217598724
2025-08-25,971.8698379230882,250.0210395996628,1059.795396632995,718.4881028804703,181.71269810199738,187.57439804077148,180.30588773155978,47.59700469541167,515.2825050029678,367.5676546202012,90.27018054782866,2412.1286409672466,265.96485568145,227.59027618191521,370.8502220892715,148.02746662782283,23.798502347705835,24.306514926227578,20.00793534380341,200.15751867960353,178.9772351491547,242.8306870784836,278.62614901538836,124.50250908469388,219.6183606874847
2025-08-26,970.2592065863719,248.5219762991792,1070.7305307155984,722.5185032469781,177.66079154486852,192.58304696075447,190.08298541067506,52.345087134799996,507.2786000586166,363.1342828845063,88.43975929254157,2413.4211222131416,267.8193394277041,227.27143822196194,364.9312002609331,149.76945566178892,23.516226307747843,23.672480154627806,20.625528277775743,203.0520658778687,179.14520867830652,237.4279419945451,285.00728493681345,122.1124986863365,207.34905970591717
2025-08-27,952.6093163141268,240.1981349239868,1052.678915142722,700.3311085204041,174.96587818609623,176.1349122213669,176.91427319990544,49.41129873940736,508.8428489416474,347.5936585715026,87.05428981159821,2339.1652319425484,253.7589773013642,221.80528123680415,365.36304131394354,146.51929909242244,22.05583096171722,23.536611618164443,20.886795068312267,193.8263425143723,178.0833072351761,231.54725630585017,277.7631884118164,116.59195792364426,205.98432323832094
2025-08-28,930.758011845639,236.56214338121936,1071.5744053376839,708.1296118581668,174.52199339173967,181.0607311517815,170.5520444054855,50.67521021672292,584.049282184802,347.0201051956974,86.94962858461076,2319.38320618961,250.8072623098269,221.38294238963863,367.02552304719575,143.54084033885738,24.8316309996153,23.041262503975304,21.87363023085345,191.3358862469322,179.81525870674523,225.81993983098073,288.63852865761146,115.43983674742049,203.3235770894098
2025-08-29,1052.2075295448303,242.1636120137009,1061.4825630931591,742.7805983459621,181.29146205958477,181.99293493523783,163.83261298292382,49.72654932527121,574.8170763254166,348.5534963383543,89.32072836090583,2385.393344984186,257.9856860917971,225.0944634830148,373.9623465622117,141.85316918878925,26.42210100398472,22.914742200515548,20.73238606593293,193.68412970795816,184.097353562197,226.96506772883822,287.21367302359795,116.98989080962292,206.3106117374673
2025-09-02,1080.2065147150352,246.2137921393196,1058.0644542431182,750.7259761806963,174.71979283099972,190.23484638347236,162.08945460286122,51.30103664997023,558.1521380676277,340.3176829809345,87.86667374355784,2588.7533199279133,259.93565191024936,223.99373503940114,383.0425554152407,139.3236441668787,29.5487734347721,24.013250881461317,20.11499577167433,193.27549548115712,185.01118394153127,230.85467236019758,286.7556363587064,119.4425341845672,198.34322414974758
2025-09-03,1065.333335557938,243.59400238609305,1052.763255976868,752.6430008811949,173.95110281124107,188.16075022029872,158.1018726825714,49.34340061697958,556.1282430576321,346.6530068321226,92.20657692461009,2625.349987763213,244.37474046134957,226.49557346706388,381.08408013610824,140.69115151176447,31.464226176881766,23.969024127459534,19.752974487090114,194.01637513446803,188.55111925792698,227.5886186857224,286.066791041565,119.220526826477,199.55969290523535
2025-09-04,1021.2270139725224,241.2660578643081,1038.5438887765413,766.0762718454607,175.5087697505951,187.05334303456584,154.75973416143643,47.81639016251256,569.3504324075002,348.67742852240735,90.0164976100773,2486.218316035738,234.01169300079346,223.1691559860701,380.50300329733,141.88909402200534,30.109503681141973,23.089154006972876,19.344966770179553,190.09550516065883,187.28736008366923,225.43126128181848,283.8561788489824,115.75778532797085,203.90218374037795
2025-09-05,1057.5538435997223,245.3169253494034,1047.3355744266373,795.3104253499878,174.80292929359894,184.4752003239746,154.67836225603332,46.41130758758163,567.7780218631851,350.4638875494675,91.34057664585953,2666.1151051112975,239.93476937489777,223.16429932321626,380.80673863785705,143.05603622249146,27.924787050230407,23.478662163732338,19.656554283137893,191.26139828119813,187.04927233304443,224.4123333350235,293.2882605740051,124.56951568514023,211.07394937694244
2025-09-08,1101.1340456439211,256.17742564445507,1122.9695892333984,847.2961637758635,175.93189814843754,185.60191227081305,160.4910698663025,48.11612813365173,569.4391363617251,346.3269394896088,89.83757070849606,2701.755749291915,244.32386906254578,222.80028348399355,390.6998243547059,146.99984156547544,30.569728301879877,22.771328376647944,20.11987121212769,199.9509693231812,186.69369837484737,219.21302665803523,298.28879714012146,125.63222755525203,214.96289810381313
2025-09-09,1146.3944998999796,263.9590678181685,1121.4558442810812,845.3392769817583,187.9744062024156,188.75372432596578,161.71097815036774,48.941926588560136,564.2349428837588,344.0742135947039,95.62379643038184,2736.4615203635185,245.41101999722287,228.8112972142335,405.64126695667255,148.85203587276465,30.004204841299043,23.53576630986595,20.02878086993121,201.69060138883196,187.03920364379883,221.09593184767164,289.98869151442705,125.08246149097431,232.70794729014597
2025-09-10,1120.8390190676146,259.4758401565887,1135.012126326561,837.9231770898587,192.69897782841053,186.58586283121622,156.52654663558587,44.54387049367347,564.5857918262482,345.4486354483888,94.85041540333259,2444.6953585222655,221.16187962059394,223.49810560218066,430.5648130616137,150.21876470651114,30.915939444181163,22.817053899876896,19.624223236324497,197.0988426151862,188.92208881280294,219.13715637785936,288.67855352691186,122.33990084313928,219.76014700229553
2025-09-11,1210.8154267705686,267.9622482904051,1169.2189918550866,871.0330579350739,190.45572338741295,189.67676042636867,160.30996525462342,47.282872702720624,582.8957744417494,351.46673896374523,92.77413356653597,2614.735101511542,253.0062010393067,229.9489924802856,425.31214240707413,150.6508631671295,34.74161583097839,23.524591535766604,20.48664861655425,197.07687141258248,191.3125692728272,224.18469034053032,287.7478094415437,127.51575682625571,226.44366658432773
2025-09-12,1207.700292016205,262.2421466597443,1190.0980988726806,893.9754948144837,198.21987512672422,190.66492365023805,162.54808786770627,48.44509016657639,575.3439010249785,342.4647500986175,95.41034960746765,2526.15448508432,255.4660730067444,229.1406116515045,418.55937535089106,148.45071122969057,37.151621698596955,23.443685829271317,20.09458732310486,192.6120736422272,191.1322503443298,220.88469984503172,289.4243736208191,139.6495998023529,232.41182423226928
2025-09-15,1229.5827564882202,261.57031584375,1204.6083809547272,893.3225621512756,210.68781553038025,203.6078347133789,165.95166550405884,50.4934962489624,576.668445708252,338.9055228838806,98.8085385741806,2585.126970045181,248.34398473970032,228.815680947464,410.40555024147034,149.92445764970398,35.78891927907944,23.57400579127693,20.30632119577217,191.78192714492798,192.0153384873047,223.83635769319153,286.54478041456605,136.4647152032776,242.97564258146667
2025-09-16,1261.9922619639692,270.04345258828107,1222.0031171038863,963.0849935138613,213.0939267261565,203.13554877204297,166.88079564475265,54.615531029129215,595.7916634727299,346.4429539409757,97.95007775764316,2545.612887176394,251.29367740250382,231.14350160714093,411.0168963123142,150.931806838993,35.16555553855915,23.106571105384546,20.383573423768212,193.02155261345433,193.02155261345433,224.3749184463486,288.5598375652298,135.68303317717982,238.53449822921903
2025-09-17,1292.8806681075075,274.1837721382399,1239.740044482227,1072.382179792883,218.00877000296168,207.66074563700022,168.058152687252,57.96449922934153,597.4622903149138,347.70918889629684,99.27879763346937,2584.6721938991686,253.48772340631695,232.7916598343254,422.94634820890496,148.52917147147673,35.6345515227913,24.430676284648598,20.151416358716688,194.74516679948647,193.81150388252718,239.3272557328346,297.36956886196276,136.002610192656,231.1577534396638
2025-09-18,1263.6052917090274,275.14991227171777,1189.1017138741154,1051.83788895607,210.6008868959816,202.74612527977297,165.57212287512812,57.31641494442101,607.771775429901,340.865483171292,96.43467224998858,2666.6521933599142,256.64066791534424,228.25465761260602,408.44751504226224,146.05187635367656,34.218756463717455,24.96413799388847,20.45348442386512,192.63604429526822,189.36970792846296,235.95387587005462,296.22554788047637,135.70848033103175,226.4659534871589
2025-09-19,1266.1912763601285,272.9765526357878,1182.5096144073032,1052.6318994746252,211.14853624263378,200.26058506965637,168.4522035748123,57.31730054545096,610.6586589284634,340.32632491329787,97.44718747368734,2600.6655699028925,253.92265662515274,226.54721068014442,403.3986925693862,144.6542508228722,32.35277682844389,25.820005012132924,20.220485517777433,194.8166020663375,188.82823856307914,235.87974873335952,301.5963201764098,132.52196322062082,229.89137039644083
